text,label,roberta,roberta_score,input_length,gpt2,gpt2_score,roberta_latency_ms,gpt2_latency_ms,deberta,deberta_score,deberta_latency_ms
THE GREAT WALL OF ISRAEL #gaza #palestine #israel #BDS #apartheid #jerusalem,neutral,negative,0.5277135968208313,76,positive,0.9999779462814332,42.25166601827368,25.756374991033223,neutral,0.5677304863929749,228.19933301070705
"@user an outdtanding PM who has provided stability, a surplus, some of best growth stats in OECD, & supported gay marriage #respect",positive,positive,0.8904964327812195,131,positive,0.9999997615814208,42.427790991496295,35.64345801714808,positive,0.904752790927887,241.19850000715817
Flashback Friday 5 years ago Nov 2011 Disneys Beauty and the Beast @user #FlashbackFriday #BeautyAndTheBeast,neutral,neutral,0.5005913972854614,108,positive,0.9999037981033324,43.21033298037946,28.731875005178154,neutral,0.9312821626663208,229.42387498915195
Medicare is more cost-effective than private insurers and could serve as the foundation for a single-payer system.,positive,positive,0.7007633447647095,114,neutral,0.9997689127922058,40.81733399652876,28.104583005188033,positive,0.7483880519866943,229.12008300772868
8 Dangerous Side Effects of Fracking That the Industry Doesn't Want You to Hear About | Alternethttps://t.co/NknAwg0MV4,neutral,negative,0.7321930527687073,119,neutral,0.9999991655349731,47.83291698549874,37.22866700263694,negative,0.7749513983726501,247.65249999472871
"@user @user @user UK great Antoine Walker on if his 96' team could stop Bam: ""Ask Tim Duncan about us.""#BBN",neutral,neutral,0.8449859619140625,107,positive,0.9999998807907104,45.90300002018921,36.62870900006965,neutral,0.9531462788581848,248.07412500376813
@user And looking at what homeopathy IS should be enough to dismiss it out of hand. Chemistry just does not work the way they claim.,negative,negative,0.6947323679924011,132,negative,0.9998540878295898,40.40362499654293,29.087792005157095,negative,0.7574015855789185,232.76345801423304
Now i know why they are raving about this show! #thisisus,positive,neutral,0.4745082855224609,57,negative,0.999723255634308,45.178082975326106,24.914959009038284,positive,0.8582920432090759,221.36749999481253
"@user @user wow!! How awful! I thought this was next because of transgender acceptance, not gay marriage.  Great video! #pizzagate",neutral,negative,0.908174693584442,130,positive,0.9999995231628418,47.39208301180042,30.00779202557169,negative,0.8681538105010986,224.15875000297092
@user we'll miss you in Seattle! Especially when you win your NL Cy Young award!,positive,positive,0.9449732899665833,80,positive,0.9999996423721312,46.39716699603014,26.958041999023408,positive,0.8554375767707825,233.80691598868
#Butterball Turkey Shareholder Investigated for Ties to #Hezbollah  #terrorist #pig #revokecitizenship,neutral,negative,0.7896556854248047,102,negative,0.4877304136753082,44.17554201791063,28.944874997250736,negative,0.8345138430595398,230.8007079991512
Avail #service of an #Immigration #Consultant for Immigrationhttps://t.co/fZeCbmWhxc,neutral,neutral,0.8554122447967529,84,positive,0.9999984502792358,43.06162500870414,28.73150000232272,neutral,0.9154958724975586,230.05608402309008
Saakashvili followed Savchenko has passed a drug test live: #news #Russia,neutral,neutral,0.9254723191261292,73,positive,0.9944674968719482,46.139457990648225,27.04129202174954,neutral,0.9018681049346924,218.75241701491177
"The @user host Atlanta tonight. Don't be the fan who shows up at halftime, the game tips at 6p.",neutral,neutral,0.8416004776954651,95,positive,0.9999960660934448,40.57291700155474,29.153167008189484,neutral,0.7460021376609802,226.31624998757616
The crazy thing is so many white leftists believe this bullshit,negative,negative,0.8804388046264648,63,negative,0.9999767541885376,44.9757500027772,20.947332988725975,negative,0.9222925901412964,239.90754201076925
Was Muhammad Ali A Prophet Or A Phony?CLICK HERE #IsraelunitedinChrist #Israel #Israelites #Blacktwitter,neutral,neutral,0.8937891721725464,104,neutral,0.9967807531356812,42.770625004777685,30.69404198322445,neutral,0.8677200675010681,231.56383400782943
"Jill's supporters, they report more fake new reports. I feel it is to destroy credit if anything is there w/Soros",negative,negative,0.8127495646476746,113,negative,0.9991068243980408,43.00216698902659,27.83370899851434,negative,0.6578038930892944,233.9960419922136
RIP castro the Hero.and fuck liberals ✌,negative,negative,0.8777788877487183,39,neutral,0.999036431312561,46.74512500059791,21.662124985596165,negative,0.8867025971412659,239.5020829862915
One thing I can't stand is this anti-Japan Korean slimy NGO Human Rights Watch funded by George Soros exploits Hiro…,negative,negative,0.9213775396347046,116,neutral,0.8165480494499207,41.710958001203835,30.32491699559614,negative,0.938384771347046,231.62549998960455
"@user says ""In 2007 The #UnitedStates of #America voted the wrong way on genocide in the #UnitedNations """,neutral,negative,0.7705134749412537,105,positive,0.9998598098754884,41.94079199805856,28.781666012946516,negative,0.7510910630226135,228.1450419977773
Apple nabs obscene share of smartphone profit thanks to Samsung's Note 7 debacle - MarketWatch | #galaxyNote7 #Not…,negative,negative,0.5140593647956848,115,positive,0.9999994039535522,41.06866600341163,51.05683297733776,neutral,0.5983046889305115,233.7201249902137
Fracking Banned in City of Frostburg Through Existing Legislation – The Bottom Line News,neutral,neutral,0.7513670325279236,88,neutral,0.9999061822891236,47.42595899733715,93.61166600137948,neutral,0.8434933423995972,225.2369589987211
I think my boss and her family just won the #mannequinchallenge.,positive,positive,0.6505275964736938,64,neutral,0.9997923970222472,46.44783301046118,27.704792009899393,positive,0.9717562198638916,224.5337080094032
I think @user character on #ThisIsUs is probably one of the best dads ever on a tv show.,positive,positive,0.9849441647529602,88,positive,0.9999822378158568,40.99649999989197,28.309125016676266,positive,0.9867796897888184,225.9638750110753
Y'all are surprised Kanye's brain broke?! David Blaine is a fucking DEMON YO!!!,negative,negative,0.9368133544921876,79,negative,0.9998503923416138,41.04737500892952,27.43720801663585,negative,0.9504641890525818,228.5826249863021
"""Kim Fatty the Third""",negative,neutral,0.8497322797775269,21,neutral,0.9377093315124512,48.84925001533702,18.763291009236127,neutral,0.9108319282531738,238.16537501988932
The defense of the US elections from the Obama Admin came amidst hacking fears & allegations of hacking from Russi…,neutral,neutral,0.5595427751541138,115,neutral,0.9999784231185912,39.333125023404136,29.33762499014847,neutral,0.6778932213783264,230.2935830084607
Actually bWAR does an adjustment for defense I think. Not a very good one. That was the essence of the Verlander/Porcello debate.,negative,negative,0.7245645523071289,129,negative,0.7224227786064148,46.48670900496654,36.36866598390043,neutral,0.5846385359764099,229.11308400216512
"Ethics by Nielsen ratings! Was there already a @user episode about this, or am I thinking The Running Man?…",neutral,neutral,0.8687477111816406,107,positive,0.9999929666519164,44.0629170043394,28.46754199708812,neutral,0.9102981686592102,226.6946660238318
"When I'm in public and pull a pair of underwear out of my sweatshirt sleeve, I can't help but feel like David Blaine. #magic #static",positive,positive,0.7240192294120789,132,positive,0.7718260288238525,47.992083011195064,36.42179098096676,neutral,0.5210333466529846,240.76233297819272
My new pet#thewalkingdead,positive,positive,0.7351498603820801,25,neutral,0.5788266658782959,47.24745798739605,19.83558299252763,positive,0.5480232238769531,237.5285419984721
@user @user not only did he not say it. It was hard enough for american born people to avoid illegal voter suppression to vote,negative,negative,0.7129369378089905,126,negative,0.9565602540969848,42.46395800146274,28.182332986034453,negative,0.7032399773597717,228.85820901137777
I love my Cubs!,positive,positive,0.979009449481964,15,positive,0.9999995231628418,51.35837499983609,18.911416991613805,positive,0.9905782341957092,238.71137498645112
"All plots to kill Hitler came from Rightists: von Stauffenberg, Rommel...",neutral,negative,0.6233773827552795,73,neutral,0.9996727705001832,49.62112501380034,27.691541996318847,negative,0.5261351466178894,228.1856670160778
@user @user @user @user @user ummm vaccines have avoided over 700000 deaths since the nineties...,positive,neutral,0.6216177344322205,97,positive,0.9999992847442628,44.4687090057414,28.836957993917167,neutral,0.5960723757743835,230.662084009964
That's beautiful ❤ #BeautyAndTheBeast,positive,positive,0.9859517812728882,37,positive,0.9999997615814208,47.126541001489386,20.956709020538256,positive,0.985091507434845,237.51374997664243
#RaulCastro: #Cuban #government will not #allow to be named after #Fidel the street and put him monuments…,neutral,negative,0.6180374026298523,106,neutral,0.9800831079483032,43.36266699829139,28.55758398072794,neutral,0.5780351161956787,232.1944579889532
Microsoft HoloLens just pulled off a mixed reality #MannequinChallenge. #htcive #baofeng #psvr,neutral,positive,0.5793975591659546,94,neutral,0.829993724822998,41.39537498122081,29.55191698856652,positive,0.8914855718612671,234.2324999917764
"Potential for inhalable vaccines for influenza, pneumonia, with new approach",neutral,neutral,0.6388201713562012,76,positive,0.9988823533058168,45.02925000269897,21.472458000062034,neutral,0.5000530481338501,222.04620801494457
Our own #MannequinChallenge @user @user @user thank you Studio Halloum .FULL VERSION ON FACEBO…,positive,positive,0.9140962362289428,95,positive,0.9999988079071044,41.29366698907688,29.061250010272488,positive,0.8065434098243713,235.039457998937
@user Liberals having no knowledge of who their speaking to parroting what @user tells them. Here's what you…,negative,negative,0.793908417224884,109,positive,0.9999685287475586,40.60404101619497,28.01091701257974,negative,0.8106136918067932,227.29820798849687
@user @user put an embargo on FRANCE like you do other countries like Cuba,negative,negative,0.5927473306655884,74,positive,0.9995108842849731,46.04129202198237,25.66683301120065,negative,0.7088037133216858,224.5364169939421
"You got nothing to loose except your Retirement, SS, Medicare, Pensions, Healthcare, the right to vote. They voted GOP, need Mental Health",negative,negative,0.6367677450180054,138,negative,0.861325204372406,38.88633399037644,30.7972920127213,negative,0.5974599719047546,230.46233400236815
Arm urselves becuz no 1 else here will save u.My 71yo dark-skinned nonwhite mom's new gun 2 be ready 4 pick up on…,negative,neutral,0.5514007210731506,114,neutral,0.9984704852104188,48.12104100710712,38.47699999460019,neutral,0.7369977235794067,245.44016699655913
That Westworld finale was so good! Hoping we don't have to wait too long for Season 2...,positive,positive,0.980176568031311,88,positive,0.9999986886978148,40.279375010868534,27.26450000773184,positive,0.9872992634773254,226.46362500381656
#DnvrPolitics Minimum Wage,neutral,neutral,0.8147966265678406,26,neutral,0.997361958026886,48.70012501487509,19.666042004246265,neutral,0.9215255975723268,238.419207977131
1.  Emily Gilmore2.  Sookie3.  Lane's mother4.  Miss Patty #GilmoreGirlsTop4,neutral,neutral,0.8457191586494446,76,neutral,0.9999499320983888,43.072542001027614,28.41995799099095,neutral,0.8135761618614197,228.86025000480004
#Capture #ISIS  #Militants By #IraqiArmy Seen What Happened Next #Russia #USA #Syria #SyrianArmy #America,neutral,negative,0.6522147059440613,105,neutral,0.9999833106994628,46.255124994786456,28.926083992701024,neutral,0.7779911160469055,233.36395801743492
Late to this but incredible Trump/Bannon insight in this piece by @user via @user,positive,positive,0.7470130324363708,81,positive,0.9965918064117432,43.72320798574947,26.47808298934251,positive,0.7391541004180908,225.5533749994356
"@user @user Little early for valentines, but I'll take it! <3",positive,positive,0.9234515428543092,61,positive,0.9999988079071044,44.54254201846197,26.099666982190683,positive,0.8911100625991821,220.89641698403284
Do you think Michelle Obama wanted to smack Melania Trump for plagiarizing her convention speech? She has the arms for it.,neutral,neutral,0.6620518565177917,122,negative,0.999749481678009,39.82091700891033,28.460333996918052,negative,0.5056507587432861,225.63575001549907
Finally time to see #FantasticBeasts! Going with my dad cuz he loves #HarryPotter magic too and is the only series he's read in print 😍😍,positive,positive,0.9848045110702516,136,positive,0.991713047027588,48.71795800863765,36.90937501960434,positive,0.9884470105171204,243.5494590026792
"""Fatty Kim The Third"" 😭😭😭",neutral,neutral,0.4862523078918457,25,neutral,0.9789870381355286,46.03950001182966,19.78629099903628,neutral,0.9291485548019408,237.65354201896116
"Is #Ukraine headed for another revolution? #Saakashvili who resigned the Kiev govt because of corruption, thinks yes",neutral,negative,0.7245911359786987,116,neutral,0.985514998435974,43.946666992269456,28.827083006035537,neutral,0.5816734433174133,227.2377079934813
@user Happy Thanksgiving!,positive,positive,0.9821658730506896,25,positive,0.9999985694885254,47.647708997828886,18.65979199646972,positive,0.986478328704834,234.43449998740107
@user @user @user pesky nukes. Don't forget Trump skirted embargo in Cuba. Sad!,negative,negative,0.8666839599609375,79,positive,0.9999988079071044,44.89449999528006,28.944041987415403,negative,0.9129571318626404,229.9465000105556
@user @user that's dumb... the American ones do not handle the terrain as well,negative,negative,0.8943604230880737,78,positive,0.9991307854652404,55.29416701756418,26.355749985668808,negative,0.9397948384284972,225.30991601524877
first date dream: take me to an anti-trump protest,negative,neutral,0.7284694910049438,50,neutral,0.993935525417328,49.538791994564235,21.109416004037485,neutral,0.6120598316192627,241.83325000922196
Universal car mobile phone holder stand windshield mount holder for xiaomi note iphone 4s,neutral,neutral,0.6514167189598083,89,positive,0.9991067051887512,49.196292005945,25.046458991710097,neutral,0.8707727193832397,224.87654199358076
@user investigate a presidential transition.?  You really are a partisan hack.,negative,negative,0.9256824254989624,78,positive,0.9999732971191406,45.663541997782886,25.171916000545025,negative,0.8854319453239441,225.09266700944863
@user I would ask Verlander about that but he's blocked me I think,neutral,neutral,0.7405521273612976,66,positive,0.9999797344207764,46.17358298855834,26.15308298845775,neutral,0.7560058236122131,221.29933402175084
But remember the Clinton Foundation??,neutral,neutral,0.7272695899009705,37,neutral,0.9843591451644896,47.557041980326176,19.605415989644825,neutral,0.8636252284049988,235.3030829981435
Jill STEIN WHY YOU DO ME A FAVOR GO RECOUNT FIDEL CASTRO S  BALLS,negative,neutral,0.5840623378753662,65,negative,0.9999991655349731,42.117917007999495,25.584749993868172,neutral,0.8423139452934265,225.0482910021674
@user @user @user @user @user Honestly? Current day short haired 80s power businesswoman Megyn. So fine.,positive,positive,0.9061704874038696,104,positive,0.9999988079071044,43.53824999998323,28.54604198364541,neutral,0.5107610821723938,229.12362500210293
@user Grayson Allen is a better fit for you guys,positive,neutral,0.6404725909233093,48,positive,1.0,45.3427080065012,21.33283400326036,neutral,0.5652758479118347,240.2815420064144
"#tech #summary:  #tesla  #model s can be located,  #un #locked,  #stolen by manipulating  #tesla  #apps",negative,neutral,0.8074599504470825,103,neutral,0.999427318572998,49.2271660186816,29.213541012723,neutral,0.5823994278907776,234.93495900765993
😂😂😂😂 I was about to say shimmy Duncan because of tim Duncan but it ain't sound right,neutral,negative,0.5360386371612549,84,neutral,0.9967014193534852,43.2114580180496,26.34004197898321,neutral,0.6197640299797058,223.98316700127907
Thanksgiving was great and now today is second thanksgiving for me and my fam!,positive,positive,0.983574151992798,78,positive,0.999988317489624,45.53112501162104,25.202249991707504,positive,0.9922768473625184,222.89766700123437
Black firday saleHead commissionsPersona 5 HUD commissions (best if you get both for $2 extra),neutral,neutral,0.562725841999054,94,positive,0.997369647026062,40.46170899528079,30.715291999513283,neutral,0.5569619536399841,224.15745799662545
Lauren Graham Responds To Lin-Manuel Miranda's 'Gilmore Girls' tweet - beautiful!@fallonthornley @user,neutral,positive,0.8648648858070374,102,positive,0.9999988079071044,41.492082993499935,29.161332990042865,positive,0.9689869284629822,232.05245801364072
Join me in supporting Foster Campbell via @user #UniteBlue #LibCrib,neutral,positive,0.6756782531738281,67,positive,0.9999326467514038,45.4969999846071,26.44954199786298,positive,0.4985983967781067,227.33079199679196
Cristiano Ronaldo Workout Routine and Diet Plan,neutral,neutral,0.9220163226127625,47,neutral,0.9999024868011476,46.10966600012034,20.391790982102975,neutral,0.9676079154014589,238.58250002376735
James Harden is better than Cristiano Ronaldo,neutral,positive,0.5952776670455933,45,positive,0.9997615218162536,51.107624982250854,19.81166697805747,positive,0.8307615518569946,237.30329200043343
Why it's time for a rethink on flu vaccination #Immune System - Vaccines @user,neutral,neutral,0.9120128750801086,78,negative,0.9990774393081664,44.93837498011999,27.647791983326897,neutral,0.7911919355392456,227.10512499907057
( melania trump voice ) hello.,neutral,neutral,0.8062602281570435,30,neutral,0.9400307536125184,50.146124995080754,19.628665992058817,neutral,0.8960603475570679,239.08525001024827
@user The effects of voter suppression were likely greater than both.,neutral,negative,0.667358934879303,69,positive,0.9999886751174928,45.76708399690688,20.85216698469594,negative,0.4966244697570801,238.48270799499005
@user @user well traditionally we don't vote rightists into power. And are too fragmented to elect a trump or modi,negative,negative,0.4925747513771057,114,positive,0.9999982118606568,43.01004100125283,29.269499995280057,negative,0.6019973754882812,231.18537501432
"#TrumpTransitionTeam ""Everyone who knows won't talk. Everyone who's talking doesn't know."" #TrueStory #MAGA",neutral,neutral,0.4979843497276306,107,positive,0.5777685642242432,44.160749996080995,36.10787499928847,neutral,0.7549963593482971,223.23841697652824
#GilmoreGirlsTop4 4. Sookie 3. Michel 2. Lane 1. Jess (I know what I'm doing at 12:01am),neutral,neutral,0.8883451819419861,88,positive,0.9999641180038452,48.233124980470166,35.953624988906085,neutral,0.8319802284240723,246.47633300628513
@user @user insurance from 298 to 1300 month. She said tax hikes; he said tax cuts. Lota friends jobless. Dems had their chance.,negative,negative,0.82803875207901,128,positive,0.8896123170852661,50.08116702083498,38.594040990574285,negative,0.6285131573677063,250.2122920122929
Im still trying to get over Leonard Cohen dying. He was fucking awesome.,positive,positive,0.5457793474197388,72,positive,0.9994457364082336,47.14754200540483,26.09358300105669,negative,0.5530421733856201,220.7239170093089
"@user they are, i can't even wear them more than a day. & Revlon does animal testing. Any other brands?",negative,negative,0.8036960363388062,103,positive,0.9251924753189088,41.874874994391575,28.896542004076764,negative,0.8539609909057617,231.9736249919515
Nikki Haley’s family In India Cheer Her Appointment As UN Envoy #nikkkihaley #unenvoy #unitednations #donaldtrump,positive,neutral,0.8142285346984863,113,positive,0.9989914298057556,48.68995901779272,36.83291602646932,positive,0.6945277452468872,235.61100001097657
Am apreciat un videoclip pe @user Cristiano Ronaldo ► Magic Goals 2016/17 Skills & Goals |HD|,neutral,positive,0.5975418090820312,93,positive,0.9701064229011536,42.526167002506554,30.615666997618973,positive,0.909671664237976,229.9154580105096
Spider-Man: Top 5 Actors To Play Kraven The Hunter -,neutral,neutral,0.7019497752189636,52,neutral,0.9898530840873718,46.26312499749474,25.699582998640835,neutral,0.9113384485244752,223.80079099093564
Chinese scientists convert infectious viruses into live vaccines to tackle deadly viruses,positive,neutral,0.5696378350257874,89,neutral,0.6202831864356995,45.493709010770544,21.33787501952611,neutral,0.766172468662262,242.54587502218783
"68,000 Iraqis displaced from #MosulOffensive: #UN via @user",neutral,negative,0.5744411945343018,59,positive,0.9729649424552916,53.22699999669567,26.089833001606166,neutral,0.746334969997406,223.4339580172673
The latest Earth Echos Daily! Thanks to @user #yemen #archives,positive,positive,0.83050936460495,62,positive,0.9999980926513672,48.49116699188016,26.439333974849433,positive,0.701519787311554,222.48541700537317
My Grandmother would kill the #mannequinchallenge....she's dead #RIP,negative,negative,0.8914967179298401,68,neutral,0.999890685081482,45.78237500390969,26.94824998616241,negative,0.7360848188400269,225.97300002234988
(There's a better chance of Logan Verrett winning a Cy Young than there is of me ever wanting my family to do  the mannequin challenge),neutral,neutral,0.4766934514045715,135,positive,0.969308614730835,47.294459014665335,36.76245899987407,neutral,0.6447497606277466,224.90779098006897
@user and this is the news for Sunday. Tax returns? Visit to Cuba during an embargo. Conversations with Putin Taiwan I hope they all,neutral,neutral,0.7079765200614929,132,positive,0.9994069337844848,40.91087498818524,29.61991698248312,neutral,0.8077076077461243,232.4577079853043
Scientists Are Beginning to Figure Out Why Conservatives Are…Conservative,neutral,neutral,0.8112019896507263,73,negative,0.999984860420227,45.89954199036583,20.792041992535815,neutral,0.716159999370575,243.63454201375137
"I'm thankful for all of the nasty women, bad hombres and various other sub groups fighting for my rights and the...",positive,positive,0.3611709177494049,115,negative,0.9690073132514954,39.8259999928996,29.05987499980256,positive,0.6534601449966431,225.94783300883137
@user D.Rose taking a page out of Tim Duncan's book off the glass in the clutch #KNICKSonMSG,neutral,neutral,0.7478093504905701,92,positive,0.9999998807907104,40.42249999474734,29.18887499254197,neutral,0.901309072971344,227.4819999875035
@user nasty and offensive - assumes a foreigner DID take a local job...and says nothing about failure to enforce minimum wage,negative,negative,0.9112594723701476,125,positive,0.9994062185287476,43.34358300548047,29.18891701847315,negative,0.9058276414871216,229.28124997997656
Donnie is gonna deport the Menendez Brothers right away. BAD HOMBRES!,negative,negative,0.915343701839447,69,neutral,0.9996317625045776,47.55254098563455,26.62841699202545,negative,0.8914304375648499,224.51329097384587
Still reading #SettleForMore @user #fridayreads,neutral,neutral,0.7972065210342407,47,positive,0.9999717473983764,47.03108299872838,21.45441700122319,neutral,0.8970388770103455,241.68191599892452
#Chocolate cupcake #candle melting with its sweet candied #aroma is a treat for this #Christmas…,positive,positive,0.9518568515777588,96,negative,0.9996724128723145,43.56749998987653,28.397874993970618,positive,0.8696680068969727,231.74358400865455
Is this leaf ?Can I eat ?Open the leaf!Oh! This is SUSHI.In NARA.#foodie #Thanksgiving #WorldFoodDay…,neutral,positive,0.6648613214492798,101,negative,0.9995484948158264,50.752292008837685,36.326542001916096,neutral,0.6065895557403564,246.83404099778272
"""We have lost everything"": Syrians return to ravaged Aleppo, @user reports. by #AP via @user",neutral,negative,0.7519545555114746,92,positive,0.9942440390586852,41.96349999983795,28.20266698836349,negative,0.8158875107765198,228.93112499150448
